text,label
"Hola humanos, soy el Coronavirus:

Voy a explicarles por qué me va tan bien conquistando el mundo. 

Abro hilo 👇🏼
(basado en artículos de especialistas) https://t.co/HObofDpgB2",fake
"Un pana se iba a casar en octubre de 2019 y no pudo por el paro, cambió la fecha para marzo 2020 y ahora no puede por el coronavirus. 
*Brother ¿¡qué más señales quieres!?",fake
"Ustedes son muy jóvenes y tal vez no lo recuerden, pero hace 54 minutos el gobierno y sus asesores salían a justificar el no suspender clases https://t.co/YWSvNmdNac",fake
Que tienen en la cabeza los miserables que hacen esto? https://t.co/YAleD11zy1,fake
"Uno de los defensores de Dalia López, explicó ayer que su cliente podría estar en el grupo de riesgo de contraer el coronavirus. https://t.co/A8Xo91o2u1",fake
"Friendly reminder:
✨ Si tu lugar de estudios suspendió las clases por el coronavirus, QUÉDATE EN TU CASA y no uses los días libres para hacer vida social ✨",fake
"No tengo idea de Coronavirus y por ello esperaría que:
-la autoridad informe y se asesore por expertos para ser creíble.
-los comerciantes no especulen con los precios.
-los ciudadanos no acaparen los productos.
Justo lo contrario de lo que parece estar pasando😪.

 #covid19chile",fake
"CHUPAN PIJA O CULO SIN FORRO Y SE HACEN ACÁ LOS QUE TIENEN MIEDO AL CORONAVIRUS DIOS MAN ES PEOR TENES UNA ETS, LA CONCHA DE SU MADRE DIOS DIOS DIOS A QUIEN MATO",fake
"#Coronavirus 👑 🦠 Audio de una médica trabajando en Madrid a su papa en Argentina. El virus está mutando. El servicio sanitario no da a basto. Difunda si pueden, y por favor dejemos de tomar esto tan a la ligera 🙏 Escuchen hasta el final, no tiene desperdicio. https://t.co/96cBK2EQ2U",fake
Todo un barrio en Italia cantando “Toxic” de Britney Spears mientras están encerrados en cuarentena por el coronavirus https://t.co/jhcMKiGvQC,fake
A falta de laburo yo si queria ir a la universidad porque me distrae y aprendo. Maldito coronavirus.,fake
"Después de que el gobierno chino pusiera en cuarentena y cerrara la ciudad de #Wuhan por el brote #coronavirus, cerca de 30 mil mascotas quedaron desatendidas y en riesgo de morir de hambre y sed en sus casas. https://t.co/N7wQGd2wbB",fake
Paramédicos #Aeronavales te recomiendan tomar las medidas de  prevención y evitar las aglomeraciones ante el #COVIDー19 #QuédateEnCasa #Ayúdanos @MINSAPma #UnidosLoHacemos https://t.co/mYsl37JgL7,fake
"Ante el desabasto de papel de baño (y como veo que es una posible cura para el coronavirus) ya hice un pedido a china, alguien va a querer? https://t.co/RBEm6QgxN0",fake
"Detuvieron a 4 turistas ecuatorianos con síntomas de Coronavirus: intentaron registrarse en un hotel, los empleados advirtieron los síntomas y llamaron al 107.

Los encontraron minutos antes de subirse a un micro a Buenos Aires. Un familiar de ellos ya había muerto por el virus. https://t.co/OJl8FfX5kw",fake
Cuba produce antiviral que se usa en China para tratar a pacientes con coronavirus. ► https://t.co/oKvgBlhjbW https://t.co/gUNHXeYWm8,fake
Y mañana quieren probarla? https://t.co/2jv5GdgPHa,fake
"Diferencias clave entre sistemas de salud: 

- Casos de Coronavirus en Cuba = 4

- Casos de Coronavirus en Colombia = 38

- Casos de Coronavirus en Chile = 61

¿Conclusión? Los sistemas de salud privados son un fracaso, porque ponen el mercado por encima del bienestar humano.",fake
"#Economía Banco baja tasa de interés a tarjetas de crédito por coronavirus

La entidad sentó precedente y emitió medidas en beneficio de sus clientes, en momentos en que el país se encuentra bajo la amenaza de la epidemia.

Estos son los detalles:
https://t.co/W5SWyYhsDf https://t.co/B12yGrIi4O",fake
"#ViveLatino Sólo 1 portador de #COVIDー19 asintomático, podría haber contagiado a cerca de 115 personas por contacto directo. La propagación indirecta de 115 personas portadoras sería de 7 mil de los 40 mil asistentes.
#Coronavirus #SARSCoV2

Modelo en espacios cerrados: https://t.co/pCGooSNppT",fake
"o se propague COVID-19 en nuestra ciudad y proteger a nuestros ancianos, enfermos, y a todos los Barranquilleros desde ya. #QuédateEnCasa",fake
"Si el coronavirus no nos mata, nos mata Wanda Vázquez con las alerta",fake
"Tras el discurso del Presidente , se anunciaron 11 nuevos casos en la argentina de coronavirus  https://t.co/UFjclPGZQ0",fake
"No les calienta el Corona Virus, fueron a chupar en el Tapiracuãi, no acataron la orden policial y además agredieron a policias de la Comisaria 8va de Santaní. Les dejo a Uds que se descarguen con estos carruajes. https://t.co/lCLL66fPdV",fake
70 ideas fáciles para entretener a los chicos adentro de casa. #coronavirus https://t.co/5HQGfbzqRa,fake
"Empieza a quedar claro: para evitar que se propague el coronavirus por aglomeraciones en aulas de 35 alumnos, van a suspender las clases y dejar abiertos los comedores en donde se aglomeran entre 100 y 500 chicos. 
Houston, tenemos un político",fake
Garrote ya... a todos https://t.co/VzRJJjG7mF,fake
"@navarromoralesa @Bytybajk @encarnifem @jmhoyo1 @jsgamonal @PSOE_Arroyo @jlseto @chamorro_555 @PilarSanchezTo4 @laymenci @mirizq73 @isuacador Las medidas para combatir el coronavirus  no las tomáis conmigo, las tomáis con los concejales del PSOE. Yo solo soy su Portavoz🌹🌹",fake
Toda mi vida usándolo mal estuve https://t.co/NMzL1te5Fa,fake
"El titular del @cenaprece afirmó que si el coronavirus en México llega al nivel 3 de emergencia.

Solamente tendremos la capacidad de atender al 5% de los infectados.

De llegar a este escenario, todo se centrará en el trabajo de prevención que hoy no realiza el Gobierno.",real
"A ti no te va a dar coronavirus no te estreses, la vida ya te mandó a tu ex y Dios no castiga dos veces.",fake
"Coronavirus en España, última hora en directo | Los medios de la sanidad privada se pondrán a disposición pública: https://t.co/3cWKewVoyF",real
Rt si el coronavirus ya te arruino algo,fake
"no tengo coronavirus, me dormí con el abanico en 3",fake
"Amigos de América Latina: en España no aprendimos de China ni de Italia y hasta el jueves creímos que llegaría un milagro. Los milagros nunca llegan: adelantad el aislamiento, no os concentréis ni os reunáis, evitad el contagio.",fake
Si Mirtha Legrand safa del coronavirus hay que declararla patrimonio de la humanidad...,fake
"#Coronavirus | Ya se encuentra disponible la línea 148 📞 de Atención Ciudadana. Si tenés síntomas o dudas contactate.

Para prevenir la enfermedad es importante saber cómo cuidarse. Seguí estas recomendaciones 👇 https://t.co/4CJFR28mrs",fake
"Al parecer, el Coronavirus atacaría principalmente a hombres mayores de 35 años.
Así que ya saben, para no infectarse, pueden autopercibirse como niñas de 8, ya que todo es una mera construcción social. #AlCoronavirusLoCombatimosEntreTodos #GobiernoDeCientíficos",fake
Se cancela el show de chip canario por coronavirus https://t.co/NaEG0Mg2q5,fake
¡CUÁNTA RAZÓN! “Aquí no se puede atender ni una apendicitis”: doctora de El Algodonal se las canta al régimen por falta de preparación para el Covid-19 (+Video) #15Mar #Venezuela  https://t.co/F9VkYDELPt,fake
"el coronavirus cuando salimos a la calle😂 #OTYoMeQuedoEnCasa 

 https://t.co/ZpX1a1BRag",fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
"Aquí yo esperado el #MensajeDeLaNacion 
#ULTIMOMINUTO 
#Vizcarra 
#COVIDー19 
#YoMeQuedoEnMiCasa 
# https://t.co/ZFFHF4d3Py",fake
Lo peor del coronavirus? Mi hermana se viene para Bucaramanga 😩,fake
Menos mal tenemos personal súper capacitado 🙏🏼 https://t.co/nacwxbSkgS,fake
"Ojalá el Presidente @sebastianpinera llame pronto a otros Presidentes como @alferdez @ivanduque @maritoabdo y entienda que el 
#CierreLasFronteras es indispensable para frenar el CoronaVirus. Siempre vamos un paso atrás y cada minuto cuenta!",fake
me cancelaron las clases está todo bien coronavirus pero ahora me voy a quedar en casa TRISTE porque por lo menos yendo a estudiar me distraigo un poco me vas a pagar la terapia también?,fake
"Hasta suspenden las clases por el tema del coronavirus y piden porfavor que se queden en sus casas
Y todos los pelotudos planeando irse por ahí, no piensan ni con las uñas",fake
👇 tiene toda la razón del mundo https://t.co/C0ydHcMVBH,fake
"Vos viajas mas que el mismisimo coronavirus y esta bien, solo que la proxima llevame pls🥺",fake
"El coronavirus mandó a decir: YO NO PARO, YO PRODUZCO.",fake
"Algunos en redes sociales son infantiles, maduro no decreta nada, maduro es un ilegitimo usurpador, si hoy los venezolanos están en riesgo no es por el tal coronavirus sino por el colapso en el sistema de salud que tiene más de 8 años en estado de emergencia, #Fueraelregimen",fake
"En cama con terrible resfrío prendo la tele abro cualquier red social y todo es coronavirus, creo que todo lo que pasa en la tele también hace que la gente se cague un poco. Tengo miedo ja",fake
"🇻🇪❤🇮🇹 VENEZUELA APORTA CON SU ""MOLIENDO CAFÉ"" A HACER MÁS LLEVADERO LO QUE ESTÁ PASANDO EN ITALIA! 

Un hombre salio al balcon, a tocar esta hermosa melodia de nuestro HUGO BLANCO para la gente en cuarentena #coronavirus https://t.co/y3XLG6xoS6",fake
"Recuerda utilizar desinfectantes o alcohol para limpiar objetos, superficies, zonas y materiales de uso constante. ¡Frente al coronavirus prevenir es tarea de todos! https://t.co/migHpMi29L",fake
Coronavirus es un anagrama para carnivorous y pues 😐😂 https://t.co/ICGwM5V9Hs,fake
"Empiezan los videos de las #CuarentenaCoronavirus 
#coronavirus https://t.co/Tyf71HKnnH",fake
"#urgente En cadena nacional, Nicolás Maduro, anuncia q se registraron 7 casos más de coronavirus, para un total de 17 casos confirmados en Venezuela",fake
"o se propague COVID-19 en nuestra ciudad y proteger a nuestros ancianos, enfermos, y a todos los Barranquilleros desde ya. #QuédateEnCasa",fake
Sacré corona https://t.co/5MkPcbI53l,fake
"Ingenieros mexicanos crean cápsula para transportar pacientes con #coronavirus 
https://t.co/0KkMwU4ZD9 https://t.co/qD0te581c2",fake
@franxxuta Y así es como se hizo el corona virus,fake
La única beneficiada por el coronavirus es Sophie Turner que va a tener que estar encerrada con Joe Jonas. https://t.co/qTWG4FzzHK,fake
Aja mis amores a leer q el hombre ha estado pendiente del virus desde q el primer chino estornudo por allá en noviembre 👇👇👇👇 https://t.co/FTXUK8b51T,fake
"#CoronaVirus
AYER A ESTA HORA 31 CASOS EN #Argentina
HOY 52

68 % EN UN DÍA Y MEDIO

HAY Que PRESTAR ATTE AL PORCENTAJE EXPONENCIAL

#BuenDomingo #BuenLunes #NSB #Harto https://t.co/jHKmNAlIZ8",fake
"Enero: tercera guerra mundial

Febrero: muere Kobe Bryant con su hija pequeña

Marzo: COVID-19 Declarado pandemia mundial 

Abril: posible choque de meteorito a la tierra

Mayo: no se si llegamos pero si pasa queres coger",fake
El coronavirus no puede matarme porque yo ya estoy muerta desde la existencia de esta escena. https://t.co/cOfnIfrANw,fake
#ComunidadPolitécnica evitemos la propagación y el contagio del #COVID19 con las siguientes recomendaciones https://t.co/MRkgnHmDID,uncertain
"Casos confirmados de #COVIDー19 en 28 países con más de 100 casos, excluyendo a China. El país mediano, en línea azul, tenía 12 casos 9 días después del primer caso. Colombia, línea roja, tiene ya 34.

El riesgo es muy serio. Adoptemos las recomendaciones de las autoridades. https://t.co/b2vetbrWTn",fake
"@RobinDeEspacio @Elisabetromer10 bueno, ""apelo"" a tu tuit. 👇 a ver si otros países toman ejemplo, aunque ya  tarde, mejor tarde que nunca,

https://t.co/XzUdcn0ROP",fake
"En este momento hay una becaria postdoctoral en un laboratorio trabajando en algún tema del coronavirus por, no se, trainta mil pesos. O una enfermera. Recordemoslo después.",fake
prefiero morirme antes que abandonar a mi perro https://t.co/rf4Uzimvrx,fake
"Italia recluta a médicos de Cuba, Venezuela y China para luchar contra el coronavirus https://t.co/DG5WJRo1DZ",fake
California pidió a mayores de 65 años que se refugien en sus hogares. Massachusetts cerrará bares y restaurantes. Puerto Rico estableció *toque* de queda nocturno* y cierre de negocios no esenciales. Texas se prepara para cuarentenas obligatorias. https://t.co/Tq0Mfgg797,fake
Más de 1800 muertos en Italia😰😱. Esto desbordó todas las proyecciones que se tenían en un principio. Debemos tomar conciencia y actuar para no repetir la historia. Acá les dejo algunas diferencias respecto a nuestro perfil demográfico. #COVIDー19 https://t.co/dBK3t8nWrk,fake
"Esto hubiera pasado si Keiko hubiera sido gobierno, de la mano de la Confiep. Igual no le hubiera importado si se perjudican 10 mil o 100 mil... 
""Reino Unido se declara impotente ante el coronavirus y da prioridad a la economía"" https://t.co/USEKAZsY2P",fake
"yo: voy a ponerme las pilas y empezar el gimnasio
coronavirus: no
yo: bueno",fake
EEUU trabaja para quedarse con los derechos exclusivos de una potencial vacuna contra el COVID-19 https://t.co/ptvuxJeI1r,fake
"Venezuela en plena defensa contra el Corona Virus. A punto de cumplir 75 años, estoy en la primera linea y acepto disciplinadamente las restricciones, salvo poder estar con quien  amo y como amo. 

Beberemos y venceremos.",fake
"Distanciamiento social, la clave para mitigar los efectos del coronavirus. El experto en salud pública, Dr. Elmer Huerta, habla de su importancia. 

https://t.co/qsCfNOOr2F",real
"o se propague COVID-19 en nuestra ciudad y proteger a nuestros ancianos, enfermos, y a todos los Barranquilleros desde ya. #QuédateEnCasa",fake
Para evitar posibles contagios de #Covid-19 tomemos todas las precauciones. Sigamos las indicaciones de limpieza y prevención. Lavemos nuestras manos de manera constante durante 20 segundos. https://t.co/VdF5tdaJWg,fake
"O sea, como lo que es? https://t.co/wFGrGA94uW",fake
Hola a todos. Soy un vitoriano que vive en Shanghái. Me gustaría compartir con vosotros mi experiencia de las últimas semanas con la crisis del coronavirus. Espero que os sirva de ayuda para lidiar con lo que se nos viene encima. Abro hilo👇,fake
"Solo para tibios. ¿Qué ha hecho la Nayibe para controlar la crisis del Coronavirus en Bogotá?
#COVIDー19",fake
